sequence_idx,frame_idx,true,predicted,dataset,source
3577,8,A#min,A#min,AAM,midi
3577,9,A#min,A#min,AAM,midi
3577,10,A#min,A#min,AAM,midi
3577,11,A#min,A#min,AAM,midi
3577,12,A#min,A#min,AAM,midi
3577,13,A#min,A#min,AAM,midi
3577,14,A#min,A#min,AAM,midi
3577,15,A#min,A#min,AAM,midi
3577,16,A#min,A#min,AAM,midi
3577,17,A#min,A#min,AAM,midi
3577,18,A#min,A#min,AAM,midi
3577,19,A#min,A#min,AAM,midi
3577,20,G#maj,G#maj,AAM,midi
3577,21,G#maj,G#maj,AAM,midi
3578,0,Fmaj,Fmaj,AAM,midi
3578,1,Fmaj,Fmaj,AAM,midi
3578,2,Fmaj,Fmaj,AAM,midi
3578,3,Fmaj,Fmaj,AAM,midi
3578,4,Fmaj,Fmaj,AAM,midi
3578,5,Fmaj,Fmaj,AAM,midi
3578,6,Fmaj,Fmaj,AAM,midi
3578,7,Fmaj,Fmaj,AAM,midi
3578,8,Fmaj,Fmaj,AAM,midi
3578,9,Fmaj,Fmaj,AAM,midi
3578,10,Fmaj,Fmaj,AAM,midi
3578,11,Fmaj,Fmaj,AAM,midi
3578,12,Fmaj,Fmaj,AAM,midi
3578,13,Fmaj,Fmaj,AAM,midi
3578,14,Dmin,Dmin,AAM,midi
3578,15,Dmin,Dmin,AAM,midi
3578,16,Dmin,Dmin,AAM,midi
3578,17,Dmin,Dmin,AAM,midi
3578,18,Dmin,Dmin,AAM,midi
3578,19,Dmin,Dmin,AAM,midi
3578,20,Dmin,Dmin,AAM,midi
3578,21,Dmin,Dmin,AAM,midi
3579,0,G#maj,G#maj,AAM,midi
3579,1,G#maj,G#maj,AAM,midi
3579,2,G#maj,G#maj,AAM,midi
3579,3,G#maj,G#maj,AAM,midi
3579,4,G#maj,G#maj,AAM,midi
3579,5,G#maj,G#maj,AAM,midi
3579,6,G#maj,G#maj,AAM,midi
3579,7,G#maj,G#maj,AAM,midi
3579,8,G#maj,G#maj,AAM,midi
3579,9,G#maj,G#maj,AAM,midi
3579,10,G#maj,G#maj,AAM,midi
3579,11,G#maj,G#maj,AAM,midi
3579,12,G#maj,G#maj,AAM,midi
3579,13,G#maj,G#maj,AAM,midi
3579,14,G#maj,G#maj,AAM,midi
3579,15,G#maj,G#maj,AAM,midi
3579,16,G#maj,G#maj,AAM,midi
3579,17,G#maj,G#maj,AAM,midi
3579,18,G#maj,G#maj,AAM,midi
3579,19,G#maj,G#maj,AAM,midi
3579,20,G#maj,G#maj,AAM,midi
3579,21,G#maj,G#maj,AAM,midi
3580,0,C#min,C#min,AAM,midi
3580,1,C#min,C#min,AAM,midi
3580,2,C#min,C#min,AAM,midi
3580,3,C#min,C#min,AAM,midi
3580,4,C#min,C#min,AAM,midi
3580,5,C#min,C#min,AAM,midi
3580,6,C#min,C#min,AAM,midi
3580,7,C#min,C#min,AAM,midi
3580,8,C#min,C#min,AAM,midi
3580,9,C#min,C#min,AAM,midi
3580,10,C#min,C#min,AAM,midi
3580,11,C#min,C#min,AAM,midi
3580,12,C#min,C#min,AAM,midi
3580,13,C#min,C#min,AAM,midi
3580,14,C#min,C#min,AAM,midi
3580,15,C#min,C#min,AAM,midi
3580,16,C#min,C#min,AAM,midi
3580,17,C#min,C#min,AAM,midi
3580,18,C#min,C#min,AAM,midi
3580,19,C#min,C#min,AAM,midi
3580,20,C#min,C#min,AAM,midi
3580,21,C#min,C#min,AAM,midi
3581,0,C#maj,C#maj,AAM,midi
3581,1,C#maj,C#maj,AAM,midi
3581,2,C#maj,C#maj,AAM,midi
3581,3,C#maj,C#maj,AAM,midi
3581,4,C#maj,Fmin,AAM,midi
3581,5,C#maj,Fmin,AAM,midi
3581,6,C#maj,Fmin,AAM,midi
3581,7,C#maj,Fmin,AAM,midi
3581,8,C#maj,Fmin,AAM,midi
3581,9,C#maj,C#maj,AAM,midi
3581,10,C#maj,C#maj,AAM,midi
3581,11,C#maj,C#maj,AAM,midi
3581,12,C#maj,C#maj,AAM,midi
3581,13,C#maj,C#maj,AAM,midi
3581,14,C#maj,C#maj,AAM,midi
3581,15,C#maj,C#maj,AAM,midi
3581,16,C#maj,A#min,AAM,midi
3581,17,C#maj,A#min,AAM,midi
3581,18,A#min,A#min,AAM,midi
3581,19,A#min,F#maj,AAM,midi
3581,20,A#min,F#maj,AAM,midi
3581,21,A#min,F#maj,AAM,midi
3582,0,F#maj,F#maj,AAM,midi
3582,1,F#maj,F#maj,AAM,midi
3582,2,F#maj,F#maj,AAM,midi
3582,3,F#maj,F#maj,AAM,midi
3582,4,F#maj,F#maj,AAM,midi
3582,5,F#maj,F#maj,AAM,midi
3582,6,F#maj,F#maj,AAM,midi
3582,7,F#maj,F#maj,AAM,midi
3582,8,F#maj,F#maj,AAM,midi
3582,9,F#maj,F#maj,AAM,midi
3582,10,F#maj,F#maj,AAM,midi
3582,11,F#maj,F#maj,AAM,midi
3582,12,F#maj,F#maj,AAM,midi
3582,13,F#maj,F#maj,AAM,midi
3582,14,F#maj,F#maj,AAM,midi
3582,15,F#maj,F#maj,AAM,midi
3582,16,F#maj,F#maj,AAM,midi
3582,17,F#maj,F#maj,AAM,midi
3582,18,F#maj,F#maj,AAM,midi
3582,19,F#maj,F#maj,AAM,midi
3582,20,F#maj,F#maj,AAM,midi
3582,21,F#maj,F#maj,AAM,midi
3583,0,Fmaj,Fmaj,AAM,midi
3583,1,Fmaj,Fmaj,AAM,midi
3583,2,Fmaj,Fmaj,AAM,midi
3583,3,Fmaj,Fmaj,AAM,midi
3583,4,Fmaj,Fmaj,AAM,midi
3583,5,Fmaj,Fmaj,AAM,midi
3583,6,Fmaj,Fmaj,AAM,midi
3583,7,Fmaj,Dmin,AAM,midi
3583,8,Fmaj,Fmaj,AAM,midi
3583,9,Fmaj,Fmaj,AAM,midi
3583,10,Fmaj,Fmaj,AAM,midi
3583,11,Fmaj,Dmin,AAM,midi
3583,12,Fmaj,Fmaj,AAM,midi
3583,13,Fmaj,Fmaj,AAM,midi
3583,14,Fmaj,Fmaj,AAM,midi
3583,15,Fmaj,Fmaj,AAM,midi
3583,16,Fmaj,Fmaj,AAM,midi
3583,17,Fmaj,Fmaj,AAM,midi
3583,18,Fmaj,Amaj,AAM,midi
3583,19,Fmaj,Dmaj,AAM,midi
3583,20,Fmaj,Amaj,AAM,midi
3583,21,Fmaj,Amaj,AAM,midi
3584,0,Bmin,Bmin,AAM,midi
3584,1,Bmin,Bmin,AAM,midi
3584,2,Bmin,Bmin,AAM,midi
3584,3,Bmin,Bmin,AAM,midi
3584,4,Bmin,Bmin,AAM,midi
3584,5,Bmin,Bmin,AAM,midi
3584,6,Bmin,Bmin,AAM,midi
3584,7,Bmin,Bmin,AAM,midi
3584,8,Bmin,Bmin,AAM,midi
3584,9,Bmin,Bmin,AAM,midi
3584,10,Bmin,Bmin,AAM,midi
3584,11,Bmin,Bmin,AAM,midi
3584,12,Bmin,Bmin,AAM,midi
3584,13,Bmin,Bmin,AAM,midi
3584,14,Bmin,Bmin,AAM,midi
3584,15,Bmin,Bmin,AAM,midi
3584,16,Bmin,Bmin,AAM,midi
3584,17,Bmin,Bmin,AAM,midi
3584,18,Amin,Amin,AAM,midi
3584,19,Amin,Amin,AAM,midi
3584,20,Amin,Amin,AAM,midi
3584,21,Amin,Amin,AAM,midi
3585,0,F#maj,F#maj,AAM,midi
3585,1,F#maj,F#maj,AAM,midi
3585,2,F#maj,F#maj,AAM,midi
3585,3,F#maj,F#maj,AAM,midi
3585,4,F#maj,F#maj,AAM,midi
3585,5,F#maj,F#maj,AAM,midi
3585,6,F#maj,F#maj,AAM,midi
3585,7,F#maj,F#maj,AAM,midi
3585,8,F#maj,F#maj,AAM,midi
3585,9,F#maj,F#maj,AAM,midi
3585,10,F#maj,F#maj,AAM,midi
3585,11,F#maj,F#maj,AAM,midi
3585,12,F#maj,F#maj,AAM,midi
3585,13,F#maj,F#maj,AAM,midi
3585,14,F#maj,F#maj,AAM,midi
3585,15,F#maj,F#maj,AAM,midi
3585,16,F#maj,F#maj,AAM,midi
3585,17,F#maj,F#maj,AAM,midi
3585,18,F#maj,F#maj,AAM,midi
3585,19,F#maj,F#maj,AAM,midi
3585,20,F#maj,F#maj,AAM,midi
3585,21,F#maj,F#maj,AAM,midi
3586,0,F#min,F#maj,AAM,midi
3586,1,F#min,F#maj,AAM,midi
3586,2,F#min,F#maj,AAM,midi
3586,3,F#min,F#maj,AAM,midi
3586,4,F#min,F#maj,AAM,midi
3586,5,F#min,F#maj,AAM,midi
3586,6,F#min,Amaj,AAM,midi
3586,7,F#min,Amaj,AAM,midi
3586,8,F#min,Amaj,AAM,midi
3586,9,F#min,Amaj,AAM,midi
3586,10,F#min,Amaj,AAM,midi
3586,11,Emin,Amaj,AAM,midi
3586,12,Emin,Cmaj,AAM,midi
3586,13,Emin,Emin,AAM,midi
3586,14,Emin,Emin,AAM,midi
3586,15,Emin,Cmaj,AAM,midi
3586,16,Emin,Emin,AAM,midi
3586,17,Emin,Cmaj,AAM,midi
3586,18,Emin,Cmaj,AAM,midi
3586,19,Emin,Cmaj,AAM,midi
3586,20,Emin,Cmaj,AAM,midi
3586,21,Emin,Cmaj,AAM,midi
3587,0,D#min,D#min,AAM,midi
3587,1,D#min,D#min,AAM,midi
3587,2,A#min,A#min,AAM,midi
3587,3,A#min,A#min,AAM,midi
3587,4,A#min,A#min,AAM,midi
3587,5,A#min,A#min,AAM,midi
3587,6,A#min,A#min,AAM,midi
3587,7,A#min,A#min,AAM,midi
3587,8,A#min,A#min,AAM,midi
3587,9,A#min,A#min,AAM,midi
3587,10,A#min,A#min,AAM,midi
3587,11,A#min,A#min,AAM,midi
3587,12,A#min,A#min,AAM,midi
3587,13,A#min,A#min,AAM,midi
3587,14,A#min,A#min,AAM,midi
3587,15,A#min,A#min,AAM,midi
3587,16,A#min,A#min,AAM,midi
3587,17,A#min,A#min,AAM,midi
3587,18,A#min,A#min,AAM,midi
3587,19,A#min,A#min,AAM,midi
3587,20,A#min,A#min,AAM,midi
3587,21,A#min,A#min,AAM,midi
3588,0,D#min,D#min,AAM,midi
3588,1,D#min,D#min,AAM,midi
3588,2,D#min,D#min,AAM,midi
3588,3,D#min,D#min,AAM,midi
3588,4,D#min,D#min,AAM,midi
3588,5,D#min,D#min,AAM,midi
3588,6,D#min,F#maj,AAM,midi
3588,7,D#min,F#maj,AAM,midi
3588,8,D#min,D#min,AAM,midi
3588,9,D#min,D#min,AAM,midi
3588,10,D#min,D#min,AAM,midi
3588,11,D#min,D#min,AAM,midi
3588,12,D#min,D#min,AAM,midi
3588,13,D#min,Bmaj,AAM,midi
3588,14,D#min,D#min,AAM,midi
3588,15,D#min,D#min,AAM,midi
3588,16,D#min,D#min,AAM,midi
3588,17,D#min,D#min,AAM,midi
3588,18,D#min,D#min,AAM,midi
3588,19,D#min,D#min,AAM,midi
3588,20,D#min,D#min,AAM,midi
3588,21,D#min,D#min,AAM,midi
3589,0,Amin,Amin,AAM,midi
3589,1,Amin,Amin,AAM,midi
3589,2,Amin,Amin,AAM,midi
3589,3,Amin,Amin,AAM,midi
3589,4,Amin,Amin,AAM,midi
3589,5,Amin,Amin,AAM,midi
3589,6,Amin,Amin,AAM,midi
3589,7,Amin,Amin,AAM,midi
3589,8,Amin,Amin,AAM,midi
3589,9,Amin,Amin,AAM,midi
3589,10,Amin,Amin,AAM,midi
3589,11,Amin,Amin,AAM,midi
3589,12,Amin,Amin,AAM,midi
3589,13,Amin,Amin,AAM,midi
3589,14,Amin,Amin,AAM,midi
3589,15,Amin,Amin,AAM,midi
3589,16,Amin,Amin,AAM,midi
3589,17,Amin,Amin,AAM,midi
3589,18,Bmin,Bmin,AAM,midi
3589,19,Bmin,Bmin,AAM,midi
3589,20,Bmin,Bmin,AAM,midi
3589,21,Bmin,Bmin,AAM,midi
3590,0,Cmaj,Cmaj,AAM,midi
3590,1,Cmaj,Cmaj,AAM,midi
3590,2,Cmaj,Cmaj,AAM,midi
3590,3,Cmaj,Cmaj,AAM,midi
3590,4,Cmaj,Cmaj,AAM,midi
3590,5,Cmaj,Cmaj,AAM,midi
3590,6,Cmaj,Cmaj,AAM,midi
3590,7,Amin,Amin,AAM,midi
3590,8,Amin,Amin,AAM,midi
3590,9,Amin,Amin,AAM,midi
3590,10,Amin,Amin,AAM,midi
3590,11,Amin,Amin,AAM,midi
3590,12,Amin,Amin,AAM,midi
3590,13,Amin,Amin,AAM,midi
3590,14,Amin,Amin,AAM,midi
3590,15,Amin,Amin,AAM,midi
3590,16,Amin,Amin,AAM,midi
3590,17,Amin,Amin,AAM,midi
3590,18,Amin,Amin,AAM,midi
3590,19,Amin,Amin,AAM,midi
3590,20,Amin,Amin,AAM,midi
3590,21,Amin,Amin,AAM,midi
3591,0,Dmin,Dmin,AAM,midi
3591,1,Dmin,Dmin,AAM,midi
3591,2,Dmin,Dmin,AAM,midi
3591,3,Dmin,Dmin,AAM,midi
3591,4,Dmin,Dmin,AAM,midi
3591,5,Dmin,Dmin,AAM,midi
3591,6,Dmin,Dmin,AAM,midi
3591,7,Dmin,Dmin,AAM,midi
3591,8,Dmin,Dmin,AAM,midi
3591,9,A#maj,A#maj,AAM,midi
3591,10,A#maj,A#maj,AAM,midi
3591,11,A#maj,A#maj,AAM,midi
3591,12,A#maj,A#maj,AAM,midi
3591,13,A#maj,A#maj,AAM,midi
3591,14,A#maj,A#maj,AAM,midi
3591,15,A#maj,A#maj,AAM,midi
3591,16,A#maj,A#maj,AAM,midi
3591,17,A#maj,A#maj,AAM,midi
3591,18,A#maj,A#maj,AAM,midi
3591,19,A#maj,A#maj,AAM,midi
3591,20,A#maj,A#maj,AAM,midi
3591,21,A#maj,A#maj,AAM,midi
3592,0,A#min,A#min,AAM,midi
3592,1,A#min,A#min,AAM,midi
3592,2,A#min,A#min,AAM,midi
3592,3,A#min,A#min,AAM,midi
3592,4,A#min,A#min,AAM,midi
3592,5,A#min,A#min,AAM,midi
3592,6,A#min,A#min,AAM,midi
3592,7,A#min,A#min,AAM,midi
3592,8,A#min,A#min,AAM,midi
3592,9,A#min,A#min,AAM,midi
3592,10,A#min,A#min,AAM,midi
3592,11,A#min,A#min,AAM,midi
3592,12,A#min,A#min,AAM,midi
3592,13,A#min,A#min,AAM,midi
3592,14,A#min,A#min,AAM,midi
3592,15,A#min,A#min,AAM,midi
3592,16,A#min,A#min,AAM,midi
3592,17,A#min,A#min,AAM,midi
3592,18,A#min,A#min,AAM,midi
3592,19,A#min,A#min,AAM,midi
3592,20,A#min,A#min,AAM,midi
3592,21,A#min,A#min,AAM,midi
3593,0,C#min,C#min,AAM,midi
3593,1,C#min,C#min,AAM,midi
3593,2,C#min,C#min,AAM,midi
3593,3,C#min,C#min,AAM,midi
3593,4,C#min,C#min,AAM,midi
3593,5,C#min,C#min,AAM,midi
3593,6,C#min,C#min,AAM,midi
3593,7,C#min,C#min,AAM,midi
3593,8,C#min,C#min,AAM,midi
3593,9,C#min,C#min,AAM,midi
3593,10,C#min,C#min,AAM,midi
3593,11,C#min,C#min,AAM,midi
3593,12,C#min,C#min,AAM,midi
3593,13,C#min,C#min,AAM,midi
3593,14,C#min,C#min,AAM,midi
3593,15,C#min,C#min,AAM,midi
3593,16,C#min,C#min,AAM,midi
3593,17,C#min,C#min,AAM,midi
3593,18,C#min,C#min,AAM,midi
3593,19,C#min,C#min,AAM,midi
3593,20,C#min,C#min,AAM,midi
3593,21,C#min,C#min,AAM,midi
3594,0,F#maj,F#maj,AAM,midi
3594,1,F#maj,F#maj,AAM,midi
3594,2,F#maj,F#maj,AAM,midi
3594,3,F#maj,F#maj,AAM,midi
3594,4,F#maj,F#maj,AAM,midi
3594,5,F#maj,F#maj,AAM,midi
3594,6,F#maj,F#maj,AAM,midi
3594,7,F#maj,F#maj,AAM,midi
3594,8,F#maj,F#maj,AAM,midi
3594,9,F#maj,F#maj,AAM,midi
3594,10,F#maj,F#maj,AAM,midi
3594,11,F#maj,F#maj,AAM,midi
3594,12,F#maj,F#maj,AAM,midi
3594,13,F#maj,F#maj,AAM,midi
3594,14,F#maj,F#maj,AAM,midi
3594,15,F#maj,F#maj,AAM,midi
3594,16,F#maj,F#maj,AAM,midi
3594,17,F#maj,F#maj,AAM,midi
3594,18,F#maj,F#maj,AAM,midi
3594,19,F#maj,A#min,AAM,midi
3594,20,F#maj,A#maj,AAM,midi
3594,21,F#maj,F#maj,AAM,midi
3595,0,C#min,Emaj,AAM,midi
3595,1,C#min,C#min,AAM,midi
3595,2,C#min,Emaj,AAM,midi
3595,3,C#min,C#maj,AAM,midi
3595,4,C#min,C#maj,AAM,midi
3595,5,C#min,C#maj,AAM,midi
3595,6,C#min,C#min,AAM,midi
3595,7,C#min,C#min,AAM,midi
3595,8,C#min,C#min,AAM,midi
3595,9,C#min,Amaj,AAM,midi
3595,10,C#min,C#maj,AAM,midi
3595,11,C#min,C#maj,AAM,midi
3595,12,C#min,C#maj,AAM,midi
3595,13,C#min,C#maj,AAM,midi
3595,14,C#min,C#maj,AAM,midi
3595,15,C#min,C#maj,AAM,midi
3595,16,C#min,C#maj,AAM,midi
3595,17,C#min,C#maj,AAM,midi
3595,18,C#min,C#min,AAM,midi
3595,19,C#min,C#min,AAM,midi
3595,20,C#min,C#min,AAM,midi
3595,21,C#min,C#min,AAM,midi
3596,0,Dmaj,Dmaj,AAM,midi
3596,1,Dmaj,F#min,AAM,midi
3596,2,Dmaj,F#min,AAM,midi
3596,3,Dmaj,F#min,AAM,midi
3596,4,Dmaj,Bmin,AAM,midi
3596,5,Dmaj,Bmin,AAM,midi
3596,6,Dmaj,Bmin,AAM,midi
3596,7,Dmaj,Bmin,AAM,midi
3596,8,Dmaj,Bmin,AAM,midi
3596,9,Dmaj,Bmin,AAM,midi
3596,10,Dmaj,Bmin,AAM,midi
3596,11,Dmaj,Bmin,AAM,midi
3596,12,Dmaj,Bmin,AAM,midi
3596,13,Dmaj,Bmin,AAM,midi
3596,14,Dmaj,Bmin,AAM,midi
3596,15,Dmaj,Bmin,AAM,midi
3596,16,Dmaj,Dmaj,AAM,midi
3596,17,Dmaj,Dmaj,AAM,midi
3596,18,Dmaj,Dmaj,AAM,midi
3596,19,Dmaj,F#min,AAM,midi
3596,20,Dmaj,Dmaj,AAM,midi
3596,21,Dmaj,F#min,AAM,midi
3597,0,C#min,C#min,AAM,midi
3597,1,C#min,C#maj,AAM,midi
3597,2,C#min,C#maj,AAM,midi
3597,3,C#min,C#maj,AAM,midi
3597,4,C#min,C#maj,AAM,midi
3597,5,C#min,C#maj,AAM,midi
3597,6,C#min,C#min,AAM,midi
3597,7,C#min,C#min,AAM,midi
3597,8,C#min,Emaj,AAM,midi
3597,9,C#min,Emaj,AAM,midi
3597,10,C#min,Emaj,AAM,midi
3597,11,C#min,Emaj,AAM,midi
3597,12,C#min,Emaj,AAM,midi
3597,13,C#min,Emaj,AAM,midi
3597,14,C#min,Emaj,AAM,midi
3597,15,C#min,Emaj,AAM,midi
3597,16,C#min,Emaj,AAM,midi
3597,17,C#min,Emaj,AAM,midi
3597,18,C#min,Emaj,AAM,midi
3597,19,C#min,C#maj,AAM,midi
3597,20,F#min,Bmaj,AAM,midi
3597,21,F#min,F#maj,AAM,midi
3598,0,Emin,Emin,AAM,midi
3598,1,Gmaj,Gmaj,AAM,midi
3598,2,Gmaj,Gmaj,AAM,midi
3598,3,Gmaj,Gmaj,AAM,midi
3598,4,Gmaj,Gmaj,AAM,midi
3598,5,Gmaj,Gmaj,AAM,midi
3598,6,Gmaj,Gmaj,AAM,midi
3598,7,Gmaj,Gmaj,AAM,midi
3598,8,Gmaj,Gmaj,AAM,midi
3598,9,Gmaj,Gmaj,AAM,midi
3598,10,Gmaj,Gmaj,AAM,midi
3598,11,Gmaj,Gmaj,AAM,midi
3598,12,Gmaj,Gmaj,AAM,midi
3598,13,Gmaj,Gmaj,AAM,midi
3598,14,Gmaj,Gmaj,AAM,midi
3598,15,Bmin,Bmin,AAM,midi
3598,16,Bmin,Bmin,AAM,midi
3598,17,Bmin,Bmin,AAM,midi
3598,18,Bmin,Bmin,AAM,midi
3598,19,Bmin,Bmin,AAM,midi
3598,20,Bmin,Bmin,AAM,midi
3598,21,Bmin,Bmin,AAM,midi
3599,0,Dmin,Dmin,AAM,midi
3599,1,Dmin,Dmin,AAM,midi
3599,2,Dmin,Dmin,AAM,midi
3599,3,Dmin,Dmin,AAM,midi
3599,4,Dmin,Dmin,AAM,midi
3599,5,Dmin,Dmin,AAM,midi
3599,6,Dmin,Dmin,AAM,midi
3599,7,Dmin,Dmin,AAM,midi
3599,8,Dmin,Dmin,AAM,midi
3599,9,Dmin,Dmin,AAM,midi
3599,10,Dmin,Dmin,AAM,midi
3599,11,Dmin,Dmin,AAM,midi
3599,12,Dmin,Dmin,AAM,midi
3599,13,Dmin,Dmin,AAM,midi
3599,14,Dmin,Dmin,AAM,midi
3599,15,Dmin,Dmin,AAM,midi
3599,16,Dmin,Dmin,AAM,midi
3599,17,Dmin,Dmin,AAM,midi
3599,18,Dmin,Dmin,AAM,midi
3599,19,Dmin,Dmin,AAM,midi
3599,20,Dmin,Dmin,AAM,midi
3599,21,Dmin,Dmin,AAM,midi
3600,0,Amaj,Amaj,AAM,midi
3600,1,Amaj,Amaj,AAM,midi
3600,2,Amaj,Amaj,AAM,midi
3600,3,Amaj,Amaj,AAM,midi
3600,4,Amaj,Amaj,AAM,midi
3600,5,Amaj,Amaj,AAM,midi
3600,6,Amaj,Amaj,AAM,midi
3600,7,Amaj,Amaj,AAM,midi
3600,8,Amaj,Amaj,AAM,midi
3600,9,Amaj,Amaj,AAM,midi
3600,10,Amaj,Amaj,AAM,midi
3600,11,Amaj,Amaj,AAM,midi
3600,12,Amaj,Amaj,AAM,midi
3600,13,Amaj,Amaj,AAM,midi
3600,14,Dmaj,Dmaj,AAM,midi
3600,15,Dmaj,Dmaj,AAM,midi
3600,16,Dmaj,Dmaj,AAM,midi
3600,17,Dmaj,Dmaj,AAM,midi
3600,18,Dmaj,Dmaj,AAM,midi
3600,19,Dmaj,Dmaj,AAM,midi
3600,20,Dmaj,Dmaj,AAM,midi
3600,21,Dmaj,Dmaj,AAM,midi
3601,0,A#min,A#min,AAM,midi
3601,1,A#min,A#min,AAM,midi
3601,2,A#min,A#min,AAM,midi
3601,3,A#min,A#min,AAM,midi
3601,4,A#min,A#min,AAM,midi
3601,5,A#min,A#min,AAM,midi
3601,6,A#min,A#min,AAM,midi
3601,7,A#min,A#min,AAM,midi
3601,8,A#min,A#min,AAM,midi
3601,9,A#min,A#min,AAM,midi
3601,10,A#min,A#min,AAM,midi
3601,11,A#min,A#min,AAM,midi
3601,12,A#min,A#min,AAM,midi
3601,13,A#min,A#min,AAM,midi
3601,14,A#min,A#min,AAM,midi
3601,15,A#min,A#min,AAM,midi
3601,16,A#min,A#min,AAM,midi
3601,17,A#min,A#min,AAM,midi
3601,18,A#min,A#min,AAM,midi
3601,19,A#min,A#min,AAM,midi
3601,20,A#min,A#min,AAM,midi
3601,21,A#min,A#min,AAM,midi
3602,0,Cmin,Cmin,AAM,midi
3602,1,Cmin,Cmin,AAM,midi
3602,2,Cmin,G#maj,AAM,midi
3602,3,Cmin,Cmin,AAM,midi
3602,4,Cmin,G#maj,AAM,midi
3602,5,Cmin,Cmin,AAM,midi
3602,6,Cmin,Cmin,AAM,midi
3602,7,Cmin,Fmin,AAM,midi
3602,8,Cmin,Fmin,AAM,midi
3602,9,A#maj,Gmin,AAM,midi
3602,10,A#maj,A#maj,AAM,midi
3602,11,A#maj,A#maj,AAM,midi
3602,12,A#maj,A#maj,AAM,midi
3602,13,A#maj,A#maj,AAM,midi
3602,14,A#maj,A#maj,AAM,midi
3602,15,A#maj,A#maj,AAM,midi
3602,16,A#maj,A#maj,AAM,midi
3602,17,A#maj,Bmin,AAM,midi
3602,18,A#maj,Gmaj,AAM,midi
3602,19,A#maj,Bmin,AAM,midi
3602,20,A#maj,Bmin,AAM,midi
3602,21,A#maj,Gmaj,AAM,midi
3603,0,A#min,A#min,AAM,midi
3603,1,A#min,A#min,AAM,midi
3603,2,F#maj,F#maj,AAM,midi
3603,3,F#maj,F#maj,AAM,midi
3603,4,F#maj,F#maj,AAM,midi
3603,5,F#maj,F#maj,AAM,midi
3603,6,F#maj,F#maj,AAM,midi
3603,7,F#maj,F#maj,AAM,midi
3603,8,F#maj,F#maj,AAM,midi
3603,9,F#maj,F#maj,AAM,midi
3603,10,F#maj,F#maj,AAM,midi
3603,11,F#maj,F#maj,AAM,midi
3603,12,F#maj,F#maj,AAM,midi
3603,13,F#maj,F#maj,AAM,midi
3603,14,F#maj,F#maj,AAM,midi
3603,15,F#maj,F#maj,AAM,midi
3603,16,F#maj,F#maj,AAM,midi
3603,17,F#maj,F#maj,AAM,midi
3603,18,F#maj,F#maj,AAM,midi
3603,19,F#maj,F#maj,AAM,midi
3603,20,F#maj,F#maj,AAM,midi
3603,21,F#maj,F#maj,AAM,midi
3604,0,F#min,F#min,AAM,midi
3604,1,F#min,F#min,AAM,midi
3604,2,F#min,F#min,AAM,midi
3604,3,F#min,F#min,AAM,midi
3604,4,F#min,F#min,AAM,midi
3604,5,F#min,F#min,AAM,midi
3604,6,F#min,F#min,AAM,midi
3604,7,F#min,F#min,AAM,midi
3604,8,F#min,F#min,AAM,midi
3604,9,F#min,F#min,AAM,midi
3604,10,F#min,F#min,AAM,midi
3604,11,F#min,F#min,AAM,midi
3604,12,F#min,F#min,AAM,midi
3604,13,F#min,F#min,AAM,midi
3604,14,F#min,F#min,AAM,midi
3604,15,F#min,F#min,AAM,midi
3604,16,F#min,F#min,AAM,midi
3604,17,F#min,F#min,AAM,midi
3604,18,F#min,F#min,AAM,midi
3604,19,F#min,F#min,AAM,midi
3604,20,F#min,F#min,AAM,midi
3604,21,F#min,F#min,AAM,midi
3605,0,F#maj,F#maj,AAM,midi
3605,1,F#maj,F#maj,AAM,midi
3605,2,F#maj,F#maj,AAM,midi
3605,3,F#maj,F#maj,AAM,midi
3605,4,F#maj,F#maj,AAM,midi
3605,5,F#maj,F#maj,AAM,midi
3605,6,F#maj,F#maj,AAM,midi
3605,7,F#maj,F#maj,AAM,midi
3605,8,F#maj,F#maj,AAM,midi
3605,9,F#maj,F#maj,AAM,midi
3605,10,F#maj,F#maj,AAM,midi
3605,11,F#maj,F#maj,AAM,midi
3605,12,F#maj,F#maj,AAM,midi
3605,13,F#maj,F#maj,AAM,midi
3605,14,F#maj,F#maj,AAM,midi
3605,15,F#maj,A#maj,AAM,midi
3605,16,F#maj,F#maj,AAM,midi
3605,17,F#maj,F#maj,AAM,midi
3605,18,F#maj,F#maj,AAM,midi
3605,19,F#maj,F#maj,AAM,midi
3605,20,F#maj,F#maj,AAM,midi
3605,21,D#min,F#maj,AAM,midi
3606,0,G#min,G#maj,AAM,midi
3606,1,G#min,G#min,AAM,midi
3606,2,G#min,G#min,AAM,midi
3606,3,G#min,G#min,AAM,midi
3606,4,G#min,G#maj,AAM,midi
3606,5,G#min,G#min,AAM,midi
3606,6,G#min,G#min,AAM,midi
3606,7,G#min,G#min,AAM,midi
3606,8,F#maj,F#maj,AAM,midi
3606,9,F#maj,F#maj,AAM,midi
3606,10,F#maj,F#maj,AAM,midi
3606,11,F#maj,A#min,AAM,midi
3606,12,F#maj,F#maj,AAM,midi
3606,13,F#maj,F#maj,AAM,midi
3606,14,F#maj,F#maj,AAM,midi
3606,15,F#maj,F#maj,AAM,midi
3606,16,F#maj,F#maj,AAM,midi
3606,17,F#maj,F#maj,AAM,midi
3606,18,F#maj,Dmaj,AAM,midi
3606,19,F#maj,F#maj,AAM,midi
3606,20,F#maj,F#maj,AAM,midi
